true,predicted
0,0.3938321117085076
1,0.7157904849476704
0,0.18090229267446792
1,0.6039653201825006
1,0.6617789070940064
0,0.1580762515898228
0,0.2481330421880163
1,0.9108481351572331
1,0.8745664430029504
1,0.8055915312344467
0,0.5081546722411177
1,0.5256410905618523
1,0.999
0,0.45423157148296334
0,0.20723086492266216
1,0.6519541694014668
0,0.18375805577624427
1,0.7177425699797225
0,0.08468819096163685
0,0.25130641802848175
0,0.20986130647017626
1,0.9872849095832555
0,0.04445048008253419
0,0.001
1,0.3264258730303758
0,0.13865746707659204
1,0.6406266512634277
0,0.3082148121955175
1,0.6759865028067508
1,0.9637752176428234
0,0.6576578150731671
1,0.803378604788684
0,0.1905653883096459
0,0.2979114539831448
0,0.001
1,0.5745347162294914
1,0.6283638823046149
0,0.4765354649112453
1,0.6381690889011872
1,0.999
0,0.49157278586068753
1,0.7842065036099906
1,0.7875799427478075
1,0.5686304786959948
0,0.11366091977509377
0,0.2777321029708594
0,0.30732296563091505
0,0.2306740512938483
1,0.7999381173213701
0,0.4233532318553975
1,0.936630919540258
1,0.6747010680579337
1,0.6887674585474829
0,0.1688080547991565
0,0.037321908844121926
1,0.48311003743221015
0,0.2013358917592677
1,0.8866731061474933
1,0.8547287824149151
0,0.21822169356921745
1,0.6028590276816066
0,0.30168700951585775
0,0.3213116010920656
1,0.7436658690561362
1,0.9467254270107608
0,0.28877885449743373
1,0.6539400228743387
0,0.3457733263237655
0,0.33011091526469727
1,0.999
0,0.3059012950707654
1,0.8914021824845495
0,0.3219821585336127
0,0.32680490318600924
1,0.7306027581165557
0,0.209169211273546
0,0.27922708808830526
0,0.270335496590294
1,0.5366094808924415
1,0.7750040999439206
0,0.36352156513809103
0,0.17139724511419385
1,0.6337500874890205
1,0.7256881098755479
1,0.5491578139504749
1,0.7839676332321328
1,0.6373438774123348
0,0.19164688248234743
0,0.2950950766063686
1,0.6454988926330232
1,0.9626979094416442
1,0.6147658171888941
1,0.7460726764930801
1,0.6693748039278984
0,0.47714649205825793
1,0.7168461320368388
0,0.2953188308271758
0,0.6320585143301332
0,0.30572969155120844
0,0.3236893865097006
0,0.431607628173163
0,0.20191023462641688
1,0.6735454160300887
0,0.5493329228223502
1,0.826770952985385
0,0.05880187320364061
0,0.2073618090376327
1,0.6830023695515958
0,0.3883284921424728
0,0.385857925871109
1,0.5347475127731967
1,0.7700359380986461
1,0.7544418393462538
0,0.14983205637465008
0,0.32285039876232857
1,0.7512310198500546
1,0.999
1,0.7262838771304475
0,0.2421417024319054
1,0.8008050893573186
0,0.32378013685818996
0,0.33544952729706357
1,0.5167880221872594
0,0.07564151856831733
1,0.5284370038808552
0,0.5028012715713924
0,0.35744476392206803
1,0.685025487491647
0,0.21036642604375733
0,0.3198203831532598
0,0.08175238063876683
1,0.6650551326919331
0,0.23982665950396598
0,0.3664008433182646
1,0.8352492412349676
1,0.22923436964201627
0,0.3075669493991646
1,0.6187662281047246
1,0.7982243573502613
0,0.21778243935864214
1,0.6193438046323824
1,0.7822661632670498
0,0.3545000473569238
0,0.4193881335594629
0,0.23334538698510435
0,0.45676041927994643
0,0.38240548452705875
1,0.7149223600358223
1,0.40181331748133164
0,0.1697311922975322
1,0.61609177243611
1,0.8412627529641625
1,0.6929284450939435
1,0.8823896361378577
1,0.874070419723857
0,0.3180478491647042
0,0.001
1,0.6001228222448377
1,0.6518904079321087
1,0.7209630844629759
1,0.7751950786025051
1,0.6043498222301732
0,0.31916383066161325
0,0.3974742803978386
1,0.633810084035575
1,0.8247394512014422
0,0.004086866234108338
1,0.757276586670073
0,0.24160492573540762
0,0.001
0,0.39924852661963706
0,0.5771324058484237
1,0.9905848517743658
0,0.16056152464267803
1,0.999
0,0.23930970669743948
0,0.32475199850823244
0,0.40719315558087343
1,0.7314797513483583
1,0.8707438294398292
0,0.33374318779156587
1,0.9269422321663547
1,0.8053047785876344
0,0.11081448775262942
0,0.3229754651936827
1,0.969758300393107
0,0.38922190380202853
1,0.6556513243758753
0,0.2875113016889899
1,0.8606103348551162
0,0.47381716960203835
0,0.42090727594877303
0,0.3950762019658831
0,0.08479746856730999
1,0.8458457236180844
1,0.860636067883072
1,0.1922439839208907
0,0.24536193459475103
1,0.8220159829223905
0,0.3197470260884101
1,0.7369838520018428
1,0.8996037242988313
1,0.999
1,0.8472066170922645
1,0.915052370949244
0,0.09443874662631865
1,0.5122407607565638
0,0.3576011006686212
0,0.28219154654280215
0,0.25154480198166385
0,0.3081483257208313
1,0.999
1,0.6653359324833296
0,0.22341356241863292
1,0.9067886516450796
0,0.44726261387573796
0,0.3400127899484607
1,0.9068763239148108
1,0.8029076138559258
0,0.35532532764311175
1,0.7337127768177149
0,0.21817474410604498
0,0.5388765860714646
1,0.7765425125240514
0,0.31150778255204836
0,0.3307525946020591
1,0.746826505025727
0,0.12892210320930414
1,0.8245479960156751
1,0.6186411420158582
0,0.24803403160553728
0,0.20234391752981984
0,0.34024088112091205
0,0.3049628817590102
1,0.999
1,0.6779866800855235
1,0.6694946641263838
1,0.8808766084103442
1,0.999
1,0.7301108501094887
1,0.7165915211246643
1,0.999
0,0.12437324227710703
0,0.32979218609898986
1,0.8690422129135964
0,0.15021161034650327
1,0.8184311826397906
0,0.21729492622827917
1,0.7715257153607251
0,0.14554787530841018
1,0.5916001294574333
1,0.465080229127461
1,0.8036906810893035
0,0.2556554927442074
0,0.4804350733245678
1,0.6408837950288734
0,0.6056237630516094
1,0.9185865942835543
1,0.8420798776336945
0,0.2694738709860864
1,0.8903639662157576
0,0.10561437217350025
1,0.7595552401101637
0,0.001
0,0.001
1,0.9272849867012407
1,0.7028773667608521
1,0.40584709373968014
1,0.7473537215190156
0,0.06828990178436167
0,0.2943934403115534
0,0.001
0,0.20173381808060362
0,0.34529952214997617
1,0.7044876354459141
0,0.22074912578392597
0,0.19448836162104313
1,0.6170875317760806
0,0.2977059916726859
1,0.2785423429914845
0,0.19752400007561452
0,0.33767430483719685
1,0.999
0,0.29166761455997875
0,0.3518883597827941
1,0.7062559610637057
0,0.34482443420426717
1,0.5128654474978932
1,0.678002215184502
1,0.73557357918324
1,0.8408403864085484
0,0.3730057630763438
0,0.001
0,0.30614117033524774
0,0.2762054397641612
1,0.8117331688894136
0,0.26940148808952075
0,0.058212850691688495
1,0.7900248430101364
1,0.8328402446135211
1,0.999
1,0.4888390928412891
1,0.7695094368115103
0,0.45513522173415805
0,0.09626431172620617
0,0.28444394588417776
0,0.2892332131258233
1,0.3923765973392831
1,0.873060507183224
1,0.7031243174964364
1,0.9808299352918352
0,0.3115719371899084
0,0.15097660524789042
0,0.0576705833753397
0,0.22587779921170664
1,0.4970635817538545
0,0.111129120670526
0,0.23892663315988932
0,0.018600862262700746
0,0.2765434471840024
0,0.13973383689377727
1,0.7528393499342755
0,0.2877322599498125
0,0.3378173104350301
1,0.999
0,0.3822432606381032
1,0.721790786693584
1,0.7815859544959513
