true,predicted
106.1538744097259,113.5620591529882
129.09141078886887,147.80159993914967
34.36561843418004,29.701094435469905
54.35907717415074,55.83204484285878
79.54870053882777,78.70408289850876
41.90821127879445,31.971679913210174
123.00964341651452,111.94460191082779
104.46343437181923,99.5621556470178
50.432904778149585,58.677043570211865
123.52526129862136,131.32624544223071
106.82259451061459,116.87554050759569
50.98826694102638,73.71725164068621
41.89974777935415,46.86035527430604
75.4083733993132,70.19743460390694
58.49475987906727,45.15662373135147
51.21209609895255,57.64747037632659
95.56898917671793,89.73833189419562
108.01722269524481,105.41959643111767
42.470635575687425,56.73465497427481
49.37255811800031,44.47037543847653
68.38391925544171,66.81529178795913
93.18876381138813,74.67580544972948
87.48936211957196,101.02022920661815
111.64327577602091,121.3559095189543
76.72637413246319,69.82150932628738
89.47162700085832,89.23857001156898
107.64066768799222,125.77889347396288
59.905538070742026,57.995547239385075
58.49516787734515,50.58579836002298
59.46879771045545,50.12626747132035
72.12452293738261,62.57713984766355
86.99607635198049,62.33757251666302
44.426388523289106,60.36566951360384
42.59146977602722,36.90254151133041
79.21473383893988,67.76264700092938
83.96324430724962,102.43232044474206
62.84526839613904,62.35817519603575
49.11036713112232,73.9051041627936
50.62331871609516,52.15873383332201
60.98062740783144,53.3340431813553
58.89203859828257,76.7232998383666
64.80085431350133,57.187612172019925
103.78683535082658,116.47370158585838
34.94335809523038,53.339729630522854
41.24984487057302,47.23058567228031
78.21950244760673,91.57442865596573
107.4021613186111,99.83130289178209
124.33137973441009,124.1737068295135
121.3915958465892,143.60211106431328
59.828473278123184,72.8023413433947
44.24016578879991,42.01708491458655
41.82623762097056,49.610945129106724
105.00291457172189,113.47473919627436
121.42825297128383,129.32463635605998
50.02374964516797,58.075782453106505
46.430183716482205,40.662803787656244
113.37538970448281,115.32761255882326
125.77842160874837,142.48063893387948
89.23581476813354,86.39917402372437
52.78020367575938,45.31521240622985
73.8055453869424,72.82333956824127
126.54391459694274,112.66614394927583
114.54610887106607,111.37998871118123
81.95335968058254,75.73841110015084
36.90772250709287,47.148818687357235
92.81436286788467,106.58717760693183
64.84972225537382,77.88545933569026
105.68482011968626,101.9955997783171
54.100040528056454,54.08335662830046
58.99433872447865,55.5113750165506
115.9949037254242,138.19179334776314
90.87267264520771,95.43759752432051
84.793171795319,90.10997113898348
87.36032253520537,98.38919544454872
96.77963526053718,110.67577692282934
110.25450107961032,123.77439764628335
42.62414396576034,54.62866359168179
34.98385741174614,49.12766040443659
86.97592455948742,86.82079235189443
63.951603252529374,70.190040708517
124.02491384429692,121.19764465368887
36.994783189032646,31.09662141431466
115.00617702178182,118.62102867998784
54.14080293631639,57.16398927382152
87.72596252148784,104.5109613631615
89.23641305398186,94.01605259596963
112.54912818059212,96.10120567819735
88.73004068473023,88.93452494832727
129.81575512307583,113.28151652901681
101.8064728618001,123.66952050062562
46.16298120190464,40.080271991191495
128.50987965825357,124.00435300652353
105.47058621080731,104.94923820216657
86.92046300208008,76.6338276345044
30.799547537305255,37.8165196568471
54.93447235763845,63.088098717085295
79.9032398197977,76.25432214561587
108.40830657669292,111.36911590339432
54.77199314760662,41.453465535634585
68.19884979832759,87.46670571475354
40.74437697212153,41.08255545710269
73.40593075049144,74.59704223584578
48.467114146797655,48.37630683753764
64.93016224869692,64.60889179223706
129.2344111339685,129.10475188099701
96.22421920681714,89.30290934021235
104.11817915844622,99.15458214195341
45.39333046980735,41.686365803776866
104.7084959466519,111.57321050085827
42.17053084834083,52.13996390825126
70.08385553368177,75.74071420638168
52.635041374135135,63.06124511981707
84.36704236278135,89.0205796251118
87.03361393076636,91.505130463105
67.04373632931917,45.089574366645344
56.45231886769965,68.35146791046635
75.94367800065797,94.1642756830447
61.40665449834357,60.255270193654155
109.82614902213176,99.2454766006754
62.59401342607446,51.96433470596121
46.42210618451995,55.74841180491903
110.74124049977715,105.08387025669289
98.70685650485865,123.78465029376498
73.7152727496788,58.11230810628861
95.97343300954324,79.48651235621755
95.7480891686387,95.92335291808168
120.04764493651814,126.49736851222913
42.77286215523418,48.97990303199466
51.74122338989357,53.969665470617926
102.54023313421847,92.25143362844761
114.74910378643227,103.53464600141766
119.23992623314363,118.15716046299643
66.87492668720975,61.75610690572142
97.26936222854795,115.67358762965306
93.37383276096028,97.34217417316634
69.410258523536,74.67827852144467
64.02238266719543,66.8927102900334
82.33069315554118,111.68133670006435
96.6587263791408,108.59844420334633
32.71934081496787,69.34231771106809
62.71498168214261,79.1781897957292
103.85980538154156,108.80390122723414
103.82036618611087,97.52485744222176
83.13732838760096,78.31749615302736
93.78167159225131,99.03111561394832
41.468713125630636,44.01783241946322
55.52982350554986,64.74973245855531
56.808147396273526,49.281149727718024
88.48357624997658,79.62730904153766
60.49341533725004,49.61750676180624
54.17921908554953,55.87202176552435
52.37367231367432,46.30947615392552
43.86372664534356,61.82843492074379
46.43999227523415,60.47053494303458
101.44257426910275,125.64421307017076
41.371939603283806,54.50474607315762
56.968044660779576,44.035330120908654
57.86887796823106,77.90278072273372
39.69680479092124,50.71722283986254
