true,predicted
106.1538744097259,98.20546932228889
129.09141078886887,141.72656395560847
34.36561843418004,18.75987797708627
54.35907717415074,94.71427568997395
79.54870053882777,82.95360019158467
41.90821127879445,69.01344462820626
123.00964341651452,138.2189882429772
104.46343437181923,143.462662122628
50.432904778149585,83.41214931143702
123.52526129862136,152.79529716271307
106.82259451061459,102.04718254197526
50.98826694102638,32.23719396882002
41.89974777935415,42.04784846632867
75.4083733993132,90.9938967181148
58.49475987906727,44.05847456979067
51.21209609895255,57.944927401360914
95.56898917671793,82.89482260553892
108.01722269524481,129.4855312987253
42.470635575687425,38.568174541363916
49.37255811800031,59.79736522668387
68.38391925544171,113.41652284093165
93.18876381138813,107.10749610369065
87.48936211957196,56.984737391243115
111.64327577602091,127.44341311243605
76.72637413246319,96.91937358699046
89.47162700085832,152.16746078842408
107.64066768799222,82.03305682407495
59.905538070742026,67.21740162189182
58.49516787734515,17.005989616942045
59.46879771045545,65.48339832094851
72.12452293738261,95.562063388833
86.99607635198049,102.4135934420016
44.426388523289106,27.030786909921904
42.59146977602722,39.83562660610198
79.21473383893988,46.13871878979391
83.96324430724962,98.20018695341655
62.84526839613904,46.308209388186725
49.11036713112232,34.070810085614006
50.62331871609516,51.26963760364936
60.98062740783144,44.43569256421428
58.89203859828257,73.0974052738191
64.80085431350133,61.055110885396395
103.78683535082658,115.01303750882141
34.94335809523038,47.47574227220065
41.24984487057302,72.3707877839005
78.21950244760673,109.5103708081505
107.4021613186111,92.89744997161056
124.33137973441009,123.76937841570063
121.3915958465892,132.5121656601539
59.828473278123184,34.20511752387729
44.24016578879991,49.9204173663371
41.82623762097056,19.82846004823004
105.00291457172189,113.32436817274342
121.42825297128383,117.16462403842712
50.02374964516797,47.18395748735679
46.430183716482205,35.9903047383684
113.37538970448281,117.52683521381338
125.77842160874837,149.60423372481745
89.23581476813354,100.7962778664018
52.78020367575938,27.056308005432726
73.8055453869424,97.72191809596484
126.54391459694274,128.41088321712073
114.54610887106607,124.86178834038735
81.95335968058254,83.7580177867684
36.90772250709287,32.38464702815644
92.81436286788467,80.2376669164914
64.84972225537382,74.01452584459427
105.68482011968626,111.19293692572838
54.100040528056454,50.49962508007988
58.99433872447865,131.27747913725307
115.9949037254242,99.3390440223163
90.87267264520771,126.42034041211463
84.793171795319,109.80942410661441
87.36032253520537,47.32199775449647
96.77963526053718,65.83222291812483
110.25450107961032,105.61080819285625
42.62414396576034,79.09948893620086
34.98385741174614,16.015230651626734
86.97592455948742,122.24684306189928
63.951603252529374,82.39917778397843
124.02491384429692,151.00678780113384
36.994783189032646,58.42497456995586
115.00617702178182,87.30611331536801
54.14080293631639,98.25251467186193
87.72596252148784,71.13983568811582
89.23641305398186,99.03601959101871
112.54912818059212,104.88615741937014
88.73004068473023,62.56856404161364
129.81575512307583,110.42462353329216
101.8064728618001,100.88135996953073
46.16298120190464,15.35437649892775
128.50987965825357,162.57491250951986
105.47058621080731,97.36088143670726
86.92046300208008,67.08220797033631
30.799547537305255,18.74501323075268
54.93447235763845,43.52237085325078
79.9032398197977,82.30386714827759
108.40830657669292,120.54459885151662
54.77199314760662,65.53765513441105
68.19884979832759,65.93853639587388
40.74437697212153,31.123538657356846
73.40593075049144,104.20197739198545
48.467114146797655,36.72356332218096
64.93016224869692,37.40840601929185
129.2344111339685,150.15034985313875
96.22421920681714,68.03673638768585
104.11817915844622,159.6389036403445
45.39333046980735,68.66487654363188
104.7084959466519,83.88524979901511
42.17053084834083,13.004346347201889
70.08385553368177,70.33720822152533
52.635041374135135,28.785023867440366
84.36704236278135,95.41507194376697
87.03361393076636,103.35752500008533
67.04373632931917,75.60645365417719
56.45231886769965,54.03538509512207
75.94367800065797,59.71473788922225
61.40665449834357,42.59732036144007
109.82614902213176,94.10627754825009
62.59401342607446,62.48725673456958
46.42210618451995,41.164272199874766
110.74124049977715,123.8367190677866
98.70685650485865,69.72152822879873
73.7152727496788,110.66430764446403
95.97343300954324,96.56425849244422
95.7480891686387,98.79773041008804
120.04764493651814,148.89580989010926
42.77286215523418,26.090895932650696
51.74122338989357,38.51798100166397
102.54023313421847,108.44205798536403
114.74910378643227,162.3821110699822
119.23992623314363,127.77352528512297
66.87492668720975,73.09851719237267
97.26936222854795,82.8671952626333
93.37383276096028,99.96432826618381
69.410258523536,80.66540072786512
64.02238266719543,49.45915445460362
82.33069315554118,74.61950864255907
96.6587263791408,111.18223980974521
32.71934081496787,11.704543773599816
62.71498168214261,64.06805246231819
103.85980538154156,127.52801954654595
103.82036618611087,88.2774381495917
83.13732838760096,68.44190764579923
93.78167159225131,91.5048581804769
41.468713125630636,39.68445297132491
55.52982350554986,70.13825825142338
56.808147396273526,50.35037351920012
88.48357624997658,102.80279671026943
60.49341533725004,45.59939024251151
54.17921908554953,86.49478740708756
52.37367231367432,47.25542944858402
43.86372664534356,15.238429916036573
46.43999227523415,40.78929051863936
101.44257426910275,72.61759132871828
41.371939603283806,32.2671178992927
56.968044660779576,69.60822588310002
57.86887796823106,64.97092960593531
39.69680479092124,33.86356612510796
60.600372304869964,73.79614263180484
44.12299009173037,40.58529158768626
120.83504108906023,109.5545566797636
129.94931371988616,99.25870601385225
81.04446261330875,48.75786030425269
51.261903655594004,26.286318198735444
106.00044011472048,91.47701090640965
88.6526263018578,101.60730495028182
60.49393827169381,90.18225283376802
116.25431959735465,97.22755298934636
93.32803008584119,103.94317515635194
33.82484183578909,26.187535923159256
67.96270821292045,66.97338486552245
65.42216665373813,55.591978286173266
89.43172440078106,103.07898686609744
36.52759457109846,40.00219331789049
117.60646602286818,121.47621858400363
46.72068439646809,58.931268981964124
62.92213527922836,76.38611915293491
32.88086304658083,37.016503856734325
42.89036663847688,51.67552096333003
87.25865267911308,88.9823269169666
84.18122550080183,116.97798729893765
105.66013028169661,119.3685975142907
60.36040693102865,71.49468097948024
83.83347060790473,68.55521421683082
66.9709827486443,67.52126426842264
126.62785996094544,109.55688607839474
34.11934436809855,21.056413829776126
35.093771265753034,22.67472439065676
43.8969700986266,53.050172307542034
54.61631627434011,48.342816207820434
54.703264500104225,71.29703790742965
69.13725261083857,59.775595053857145
37.06258795380812,65.37402349322832
31.139651614366766,11.754274577182052
114.70224950405061,98.56129537586708
108.51696468780929,129.50914927796447
44.755803313610016,67.75716364825243
128.35976173111277,141.00246840501276
37.83026438370336,42.25053540947098
38.7349479839005,31.185770581230827
96.32086139626188,127.74104313030212
32.49417747216556,30.413097085602175
43.26352496952684,42.663737058858416
111.40650722648894,118.46397171997803
57.52004193167331,60.92621075570298
55.96487315210199,41.60604075533993
45.720683275736256,59.63723469789432
70.33473512951623,95.6554016723309
49.684954299391364,78.00184433356702
50.80913650877682,59.45772868371603
85.13624092108385,113.03462336451736
76.11011277593403,102.58139408655023
127.56262396399934,136.8200541750723
64.93804361323541,40.5765895108438
37.82134693815645,25.351364254613017
77.72630802325975,94.3342559304248
64.16332511242965,122.14137806252027
88.46677475857298,45.78189822992833
51.61525659512567,37.96402130846422
92.17588306420112,69.41555978915058
101.19473592348304,87.77234370050525
101.577722447933,106.0189678970902
50.4120968915992,49.1744516735768
118.2001316860254,129.23793059563323
124.60484697224393,130.120346187351
57.53794045939214,73.98398374039937
92.08559865329286,112.47539758406623
63.7564596792791,52.88372729454649
45.73593797034268,32.941837132270734
99.84484532859523,109.25076590124021
91.0014877261221,122.44902470726424
45.17320017383527,74.97750293113032
71.65567437493297,67.92342832840633
59.99066074050221,66.90424832447502
55.740798305122226,47.477857347443944
37.07908397692284,41.69436221690613
118.19439722752875,147.80428201265534
123.33982608384292,153.06972975548035
69.10547610397137,63.503715971965846
67.945000038497,44.62127280854439
59.69747866931034,52.70651586887158
38.191571157750374,58.65435512104664
31.79470142576107,66.21800807081266
94.06242120255618,124.43154756700623
107.28274076103591,106.56332731805165
101.43157758077375,141.6629432156693
38.804849889291454,74.0403761576685
126.38769097373492,128.3224617019094
118.75315005180767,116.88102237106396
68.63333266600259,70.13824540996933
67.61243605124488,47.004787395595265
95.75204713464112,136.07459425815455
66.30619855339775,76.87637735608064
66.22774869891566,99.92044955153952
47.68910066534745,44.29518085556541
83.43743459155546,96.14475822829775
95.02857012782705,81.4813893875019
71.95746885781239,27.837776354691208
95.36617725908339,76.18624965405024
54.75528924452163,62.976081909762144
117.7709242459381,106.12773234613428
119.802958589291,76.64961426336781
61.44995156472973,69.82265858184714
58.63871730109353,78.64440531733061
48.04174928701289,46.19226227087747
41.46995163909557,69.73436067473799
36.94617552770511,31.735366048217642
46.84925496055054,46.236468449281794
55.81137522451918,78.2412837172052
54.49258425352284,44.262815335950734
119.91465933607677,97.38028908605756
84.02780301273614,71.41009579049029
99.87429258261834,78.78235089787164
96.53244092474252,114.06186264204814
84.87206123532476,112.8441737434382
79.33485206439147,49.195977944640674
94.36186459656109,78.76829793548954
102.56887568436458,120.70057354080274
106.85221455775799,87.34659448851752
106.93061891107122,97.84990379925325
109.13722142646691,134.93147771137504
64.49076873293691,93.36248603777905
68.14022611476369,91.06428383574416
51.70254542926517,32.640622109125246
126.34107110495542,143.6985961146317
101.41983485744629,92.71582889033411
75.32654684969164,75.70756195765043
102.95207736591041,113.66810120753121
68.07673119263339,70.0876201651308
76.26868795701094,38.756958464296915
87.04786404832663,115.19824631162818
61.73747937757173,83.83817885110912
77.12467145556678,100.91768617097867
74.5662951158507,55.10648942281942
71.93191256047055,87.05101546626184
68.67880228833386,97.43120894484149
95.45264899814127,83.34861036328515
108.48188435287331,92.82846103281379
113.90432449536917,114.47513981522917
106.98731541044933,100.61801962244597
80.59300578853197,60.14140790738152
107.67261670752802,74.02081453153123
99.9603321804512,133.16339963022716
74.00246749485648,60.80637154554779
89.94700828977899,71.61722001555876
48.99967509180408,46.478374395873416
33.86706896049819,29.203702714989095
121.0345613903746,106.56434300380286
90.36349823526093,112.08117004246452
83.34408228974351,65.14760485760452
39.76731525014706,71.47423557565112
65.58712809459139,47.556288567640706
118.57181532580951,128.5788716366011
48.68071271629196,58.50516983624761
60.62859622828156,86.9106215038721
109.14263119217561,121.92948221180733
63.46952101087837,62.054576788719906
53.376748660216585,73.24997397269962
43.70415359661513,35.7781716924523
70.44163128202395,67.98897656558218
112.40236312966972,77.7342226291329
59.92935556226938,58.26162689687053
123.32971697294549,128.77177192613266
96.94160038299721,109.39367600641678
53.755588945609674,58.018456719097685
48.43416345503287,70.17660115663003
84.41753353835801,77.57568895374841
97.68183751292491,85.3637736835848
91.8518709091002,92.48007581119194
104.26545218004573,81.94090990323468
103.10611264732405,107.19514687067714
89.52684005723361,55.95889635784212
61.47148152425498,47.464789335500384
34.55398895302179,70.49679114851477
43.022065628675236,40.2071213349124
47.82129496937583,24.943481132996205
67.72403186630767,49.00461646865173
48.65059435491278,89.04506355352683
66.45757042210906,62.83285488718469
101.7766575301723,134.09312639355548
102.32246778684322,80.60670569268618
63.81457331264575,87.84148348533043
45.03158582983302,54.87154665101268
35.393583757031664,51.32800413645812
97.52744022491883,122.59415739536217
46.53858953527569,55.85419583075248
37.70265634471113,24.9098340751828
106.90423786445803,101.88857543751138
91.74822886663398,96.36582514947709
123.82807803389335,140.70705498517728
51.58941054160411,62.07300812872897
43.81248419011544,24.624202178801347
102.70576900421617,128.8213982811621
61.093643713456466,62.52210151607589
89.82351972427793,117.59796680466837
122.33672971399243,114.34813580402223
31.34229877438916,70.11375552125091
103.41168151884769,75.91857276437483
114.79304732016945,129.81869787931404
125.58994504805321,113.81494387496733
113.59776166171832,130.19207012722558
50.850876712111976,30.304318788100723
81.66976641022912,114.61977507549899
127.94513359583986,151.20789632242452
46.34081148017257,23.86006065026874
61.428386822495625,83.18849116143198
116.1771853804451,105.81115864255469
117.39967304474335,110.55856299261352
64.92594357295313,107.63601938574524
107.59720610925825,88.0847284563059
49.86647280750499,26.346713343897513
72.55699717529318,64.56173932776223
41.62430146282747,36.91588913745007
103.69365740806437,90.2261147615944
38.19507880301711,29.567855320427597
31.634051126628844,37.12060646729763
97.2664911976283,100.29884599372122
90.74238751267521,82.67874121174233
113.52784133744584,82.32551246469896
129.89343977773888,111.17154226383214
54.00054800713082,27.949011134745504
84.80715218437845,97.62329456466315
46.81160810534652,40.530166847517805
87.81074423072332,93.66110907453286
107.48409709118594,108.71371484042862
123.67523323032204,130.2800726371689
115.6550328560763,116.05327600155276
43.72446782469004,72.18627250711367
53.054881704961545,68.55343609068369
111.50338610289978,138.3418016434015
59.92417113986602,0.9924059308269193
79.18934360943844,64.6130742174713
62.80451196984736,101.02401224888598
